Provider ID,Provider Name,Start Date,State of License
470,"Jordon, Anthony",10/1/21,Massachusetts
445,"Jordon, Delois",10/1/21,New York
623,"Jordon, Helene",10/1/21,New Jersey
122,"Jordon, Fernande",10/1/21,New Jersey
140,"Jordon, Loraine",10/1/21,New York
242,"Jordon, Latarsha",10/1/21,New York
193,"Jordon, Corrie",10/1/21,Texas
653,"Jordon, Denisha",10/1/21,Florida
219,"Jordon, Ludivina",10/1/21,New Jersey;New York
476,"Jordon, Kimber",10/1/21,Florida
323,"Jordon, Maragret",3/1/21,Texas
323,"Jordon, Jospeh",6/1/21,Florida
675,"Jordon, Xiomara",9/1/21,New York
144,"Jordon, Margaretta",10/1/21,Texas
479,"Jordon, Fernande",10/1/21,Texas
300,"Jordon, Lenore",11/1/21,New York
351,"Jordon, Fernande",9/1/21,Florida
479,"Jordon, Alesia",8/1/21,New York
454,"Jordon, Jospeh",7/1/21,New York
149,"Jordon, Cora",5/1/21,New York
380,"Jordon, Patrick",11/1/21,Florida
228,"Jordon, Lela",11/1/21,New York
356,"Jordon, Lela",10/1/21,Florida
459,"Jordon, Salena",3/1/21,Florida
280,"Jordon, Denisha",6/1/21,Florida
408,"Jordon, Kristofer",9/1/21,Massachusetts
331,"Jordon, Joella",10/1/21,New York
383,"Jordon, Taren",10/1/21,Florida
357,"Jordon, Millicent",11/1/21,New York
255,"Jordon, Genie",9/1/21,Arizona
307,"Jordon, Leonora",8/1/21,Florida
332,"Jubilee, Vina",7/1/21,Florida
435,"Jubilee, Emiko",5/1/21,Texas
128,"Jubilee, Vina",11/1/21,New York; New Jersey
436,"Jubilee, Annelle",11/1/21,Florida
257,"Jubilee, Christi",10/1/21,New York
308,"Jubilee, Anthony",3/1/21,New York
129,"Jubilee, Theressa",6/1/21,Florida
181,"Jubilee, Margaretta",9/1/21,New York
361,"Jubilee, Leonore",10/1/21,Florida; New York
156,"Jubilee, Alona",10/1/21,Arizona; California; Pennsylvania
464,"Jubilee, Ronny",11/1/21,Connecticut
131,"Jubilee, Fernande",9/1/21,New York
413,"Jubilee, Cherie",8/1/21,New York
285,"Jubilee, Felicita",7/1/21,New York
260,"Jubilee, Lenore",5/1/21,New York
337,"Jubilee, Leonore",11/1/21,New York
388,"Jubilee, Eugene",11/1/21,New York
107,"Jubilee, Gerard",10/1/21,New Jersey
363,"Jubilee, Jospeh",10/1/21,New York
390,"Jubilee, Ronny",10/1/21,New York
262,"Jubilee, Lisha",10/1/21,New York; Texas
108,"Jubilee, Moshe",10/1/21,New York
365,"Jubilee, Theressa",10/1/21,Florida
314,"Jubilee, Olene",1/1/21,Florida
160,"Jubilee, Kami",6/1/21,Florida; Rhode Island
109,"Jubilee, Cherie",2/1/21,Florida
341,"Jubilee, Felicita",10/1/21,Florida
137,"Jubilee, Carmel",10/1/21,Florida; Ohio
444,"Jubilee, Ching",11/1/21,Massachusetts
368,"Jubilee, Lizabeth",9/1/21,New York
619,"Jubilee, Lenore",8/1/21,New Jersey
318,"Jubilee, Leonore",7/1/21,New Jersey
293,"Jubilee, Theressa",5/1/21,New York
140,"Jubilee, Jaimee",11/1/21,New York
216,"Jubilee, Jospeh",11/1/21,Texas
396,"Jubilee, Gerard",10/1/21,Florida
140,"Jubilee, Xiomara",2/1/21,New Jersey;New York
243,"Jubilee, Coralee",4/1/21,Florida
115,"Jubilee, Ludivina",6/1/21,Texas
448,"Jubilee, Clayton",11/1/21,Florida
907,"Jubilee, Margaretta",11/1/21,New York
398,"Jubilee, Dorthy",11/1/21,Texas
347,"Jubilee, Olene",11/1/21,Texas
270,"Jubilee, Ronny",11/1/21,New York
168,"Jubilee, Xiomara",11/1/21,Florida
169,"Jubilee, Moshe",11/1/21,New York
425,"Jubilee, Theressa",11/1/21,New York
221,"Jubilee, Corrie",11/1/21,New York
374,"Jubilee, Cherie",11/1/21,Florida
426,"Jubilee, Elmo",10/1/21,New York
171,"Jubilee, Aide",10/1/21,Florida
376,"Jubilee, Moshe",10/1/21,Florida
377,"Jubilee, Latarsha",10/1/21,Florida
274,"Jubilee, Dorthy",10/1/21,Massachusetts
249,"Jubilee, Yolonda",10/1/21,New York
450,"Jubilee, Cherie",10/1/21,Florida
173,"Jubilee, Cora",10/1/21,New York
173,"Jubilee, Taren",10/1/21,Arizona
458,"Jubilee, Millicent",10/1/21,Florida
970,"Jubilee, Felicita",10/1/21,Florida
481,"Jubilee, Dorthy",3/1/21,Texas
251,"Jubilee, Salena",6/1/21,New York; New Jersey
456,"Jubilee, Kami",9/1/21,Florida
123,"Jubilee, Loraine",10/1/21,New York
456,"Jubilee, Zoraida",10/1/21,New York
328,"Jubilee, Cherie",11/1/21,Florida
986,"Jubilee, Mauricio",9/1/21,New York
175,"Jubilee, Carmel",8/1/21,Florida; New York
278,"Jubilee, Corrie",7/1/21,Arizona; California; Pennsylvania
457,"Jubilee, Ching",5/1/21,Connecticut
484,"Jubilee, Annelle",11/1/21,New York
483,"Jubilee, Laticia",11/1/21,New York
999,"Jubilee, Berniece",10/1/21,New York
244,"Jubilee, Lisha",3/1/21,New York
408,"Jubilee, Leonore",6/1/21,New York
384,"Luthor, Alona",9/1/21,New York
129,"Luthor, Olene",10/1/21,New Jersey
231,"Luthor, Nohemi",10/1/21,New York
436,"Luthor, Ching",11/1/21,New York
386,"Luthor, Leonore",9/1/21,New York; Texas
464,"Luthor, Latisha",8/1/21,New York
285,"Luthor, Hyo",7/1/21,Florida
465,"Luthor, Fidel",5/1/21,Florida
209,"Luthor, Theressa",11/1/21,Florida; Rhode Island
184,"Luthor, Vina",11/1/21,Florida
582,"Luthor, Gerard",10/1/21,Florida
583,"Luthor, Cora",3/1/21,Florida; Ohio
365,"Luthor, Angeline",6/1/21,Massachusetts
846,"Luthor, Delois",9/1/21,New York
392,"Luthor, Carmon",10/1/21,New Jersey
418,"Luthor, Denisha",10/1/21,New Jersey
265,"Luthor, Melani",11/1/21,New York
163,"Luthor, Xiomara",9/1/21,New York
616,"Luthor, Ludivina",8/1/21,Texas
215,"Luthor, Ching",7/1/21,Florida
266,"Luthor, Emiko",5/1/21,New Jersey;New York
292,"Luthor, Crissy",11/1/21,Florida
268,"Luthor, Joella",11/1/21,Texas
381,"Luthor, Elene",10/1/21,Florida
140,"Luthor, Cherie",10/1/21,New York
903,"Luthor, Olene",10/1/21,Texas
346,"Luthor, Theressa",10/1/21,Texas
139,"Luthor, Clayton",10/1/21,New York
296,"Luthor, Vina",10/1/21,Florida
220,"Luthor, Anthony",1/1/21,New York
477,"Luthor, Laticia",6/1/21,New York
686,"Luthor, Kimber",2/1/21,New York
431,"Luthor, Eugenie",10/1/21,Florida
179,"Luthor, Eugene",10/1/21,New York
692,"Luthor, Joella",11/1/21,Florida
351,"Luthor, Hyo",9/1/21,Florida
249,"Luthor, Fidel",8/1/21,Florida
275,"Luthor, Loraine",7/1/21,Massachusetts
454,"Luthor, Ludivina",5/1/21,New York
459,"Luthor, Jospeh",11/1/21,Florida
353,"Luthor, Lenore",11/1/21,New York
379,"Luthor, Marybelle",10/1/21,Arizona
329,"Luthor, Eugene",2/1/21,Florida
125,"Luthor, Vina",4/1/21,Florida
330,"Luthor, Alona",6/1/21,Texas
357,"Luthor, Loraine",11/1/21,New York; New Jersey
307,"Magik, Marybelle",11/1/21,Florida
154,"Magik, Torie",11/1/21,New York
231,"Magik, Fidel",11/1/21,New York
282,"Magik, Melani",11/1/21,Florida
276,"Magik, Theressa",11/1/21,New York
437,"Magik, Alona",11/1/21,Florida; New York
233,"Magik, Genie",11/1/21,Arizona; California; Pennsylvania
796,"Magik, Lela",11/1/21,Connecticut
288,"Magik, Torie",11/1/21,New York
414,"Magik, Mauricio",10/1/21,New York
286,"Magik, Chaya",10/1/21,New York
236,"Magik, Dorthy",10/1/21,New York
210,"Magik, Leonore",10/1/21,New York
339,"Magik, Lizabeth",10/1/21,New York
340,"Magik, Christi",10/1/21,New Jersey
265,"Magik, Florrie",10/1/21,New York
239,"Magik, Kami",10/1/21,New York
420,"Magik, Torie",10/1/21,New York; Texas
624,"Magik, Carmel",10/1/21,New York
421,"Magik, Ronny",10/1/21,Florida
446,"Magik, Latisha",3/1/21,Florida
115,"Magik, Denisha",6/1/21,Florida; Rhode Island
423,"Magik, Christi",9/1/21,Florida
321,"Magik, Cora",10/1/21,Florida
673,"Magik, Olene",10/1/21,Florida; Ohio
348,"Magik, Eugenie",11/1/21,Massachusetts
374,"Magik, Coralee",9/1/21,New York
452,"Magik, Laticia",8/1/21,New Jersey
690,"Magik, Lenore",7/1/21,New Jersey
183,"Magik, Theressa",5/1/21,New York
299,"Magik, Aide",11/1/21,New York
224,"Magik, Jospeh",11/1/21,Texas
122,"Magik, Fidel",10/1/21,Florida
302,"Magik, Moshe",3/1/21,New Jersey;New York
226,"Magik, Fidel",6/1/21,Florida
215,"Magik, Theressa",9/1/21,Texas
277,"Magik, Loraine",10/1/21,Florida
329,"Magik, Millicent",10/1/21,New York
227,"Magik, Elmo",11/1/21,Texas
176,"Magik, Joella",9/1/21,Texas
126,"Magik, Eugenie",8/1/21,New York
382,"Magik, Ching",7/1/21,Florida
306,"Magik, Bula",5/1/21,New York
764,"Magik, Felix",11/1/21,New York
178,"Magik, Everett",11/1/21,New York
358,"Magik, Kasey",10/1/21,Florida
102,"Magik, Jospeh",3/1/21,New York
230,"Magneto, Eugenie",6/1/21,Florida
153,"Magneto, Eugene",9/1/21,Florida
205,"Magneto, Ludivina",10/1/21,Florida
333,"Magneto, Jaimee",10/1/21,Massachusetts
436,"Magneto, Angeline",11/1/21,New York
180,"Magneto, Eugene",9/1/21,Florida
334,"Magneto, Anthony",8/1/21,New York
206,"Magneto, Chaya",7/1/21,Arizona
283,"Magneto, Alesia",5/1/21,Florida
130,"Magneto, Christi",11/1/21,Florida
284,"Magneto, Everett",11/1/21,Texas
310,"Magneto, Melani",10/1/21,New York; New Jersey
208,"Magneto, Moshe",10/1/21,Florida
233,"Magneto, Emiko",10/1/21,New York
362,"Magneto, Milan",10/1/21,New York
814,"Magneto, Elmo",10/1/21,Florida
566,"Magneto, Lela",10/1/21,New York
312,"Magneto, Damaris",1/1/21,Florida; New York
466,"Magneto, Coralee",6/1/21,Arizona; California; Pennsylvania
159,"Magneto, Loraine",2/1/21,Connecticut
289,"Magneto, Gerard",10/1/21,New York
79@,"Magneto, Crissy",10/1/21,New York
366,"Magneto, Joella",11/1/21,New York
290,"Magneto, Mauricio",9/1/21,New York
110,"Magneto, Florrie",8/1/21,New York
290,"Magneto, Vertie",7/1/21,New York
86@,"Magneto, Bula",5/1/21,New Jersey
87@,"Magneto, Cora",11/1/21,New York
239,"Magneto, Lizabeth",11/1/21,New York
470,"Magneto, Anthony",10/1/21,New York; Texas
419,"Magneto, Dawn",2/1/21,New York
214,"Magneto, Damaris",4/1/21,Florida
368,"Magneto, Joella",6/1/21,Florida
446,"Magneto, Jospeh",11/1/21,Florida; Rhode Island
111,"Magneto, Olene",11/1/21,Florida
164,"Magneto, Torie",11/1/21,Florida
117,"Magneto, Salena",11/1/21,Florida; Ohio
632,"Magneto, Israel",11/1/21,Massachusetts
345,"Magneto, Kami",11/1/21,New York
473,"Magneto, Lizabeth",11/1/21,New Jersey
140,"Magneto, Ching",11/1/21,New Jersey
128,"Magneto, Torie",11/1/21,New York
115,"Magneto, Crissy",11/1/21,New York
135,"Magneto, Jaimee",10/1/21,Texas
167,"Magneto, Hyo",10/1/21,Florida
372,"Magneto, Moshe",10/1/21,New Jersey;New York
140,"Magneto, Moshe",10/1/21,Florida
295,"Magneto, Lisha",10/1/21,Texas
372,"Magneto, Delois",10/1/21,Florida
424,"Magneto, Joella",10/1/21,New York
151,"Magneto, Latarsha",10/1/21,Texas
322,"Magneto, Chaya",10/1/21,Texas
272,"Magneto, Millicent",10/1/21,New York
427,"Magneto, Coralee",10/1/21,Florida
120,"Magneto, Delois",3/1/21,New York
181,"Magneto, Loraine",6/1/21,New York
223,"Magneto, Olene",9/1/21,New York
186,"Magneto, Kimber",10/1/21,Florida
448,"Magneto, Cherie",10/1/21,New York
198,"Magneto, Vertie",11/1/21,Florida
715,"Magneto, Preston",9/1/21,Florida
302,"Magneto, Latisha",8/1/21,Florida
328,"Magneto, Kandra",7/1/21,Massachusetts
277,"Magneto, Jazmin",5/1/21,New York
354,"Magneto, Anthony",11/1/21,Florida
226,"Magneto, Fernande",11/1/21,New York
277,"Magneto, Fernande",10/1/21,Arizona
482,"Magneto, Emiko",3/1/21,Florida
355,"Magneto, Millicent",6/1/21,Florida
253,"Magneto, Nohemi",9/1/21,Texas
381,"Magneto, Cherie",10/1/21,New York; New Jersey
227,"Magneto, Preston",10/1/21,Florida
749,"Magneto, Lawana",11/1/21,New York
331,"Magneto, Florrie",9/1/21,New York
178,"Magneto, Lenore",8/1/21,Florida
260,"Manhunter, Genie",7/1/21,New York
205,"Manhunter, Lisha",5/1/21,Florida; New York
308,"Manhunter, Torie",11/1/21,Arizona; California; Pennsylvania
785,"Manhunter, Denisha",11/1/21,Connecticut
436,"Manhunter, Carmon",10/1/21,New York
283,"Manhunter, Latarsha",3/1/21,New York
386,"Manhunter, Helene",6/1/21,New York
437,"Manhunter, Kiersten",9/1/21,New York
336,"Manhunter, Ronny",10/1/21,New York
387,"Manhunter, Daniell",10/1/21,New York
44@,"Manhunter, Moshe",11/1/21,New Jersey
559,"Manhunter, Marybelle",9/1/21,New York
209,"Manhunter, Yaeko",8/1/21,New York
312,"Manhunter, Nohemi",7/1/21,New York; Texas
389,"Manhunter, Lizabeth",5/1/21,New York
338,"Manhunter, Delois",11/1/21,Florida
838,"Manhunter, Theressa",11/1/21,Florida
391,"Manhunter, Chaya",10/1/21,Florida; Rhode Island
443,"Manhunter, Patrick",10/1/21,Florida
162,"Manhunter, Bula",10/1/21,Florida
290,"Manhunter, Cherie",10/1/21,Florida; Ohio
265,"Manhunter, Eugenie",10/1/21,Massachusetts
610,"Manhunter, Jospeh",10/1/21,New York
470,"Manhunter, Olene",1/1/21,New Jersey
419,"Manhunter, Kandra",6/1/21,New Jersey
266,"Manhunter, Lela",2/1/21,New York
877,"Manhunter, Jospeh",10/1/21,New York
471,"Manhunter, Ching",10/1/21,Texas
318,"Manhunter, Milan",11/1/21,Florida
395,"Manhunter, Olene",9/1/21,New Jersey;New York
242,"Manhunter, Florrie",8/1/21,Florida
396,"Manhunter, Genie",7/1/21,Texas
899,"Manhunter, Lawana",5/1/21,Florida
346,"Manhunter, Leonore",11/1/21,New York
905,"Manhunter, Denisha",11/1/21,Texas
141,"Manhunter, Theressa",10/1/21,Texas
347,"Manhunter, Daniell",2/1/21,New York
659,"Manhunter, Vina",4/1/21,Florida
118,"Manhunter, Vina",6/1/21,New York
476,"Manhunter, Joella",11/1/21,New York
426,"Manhunter, Elmo",11/1/21,New York
221,"Manhunter, Moshe",11/1/21,Florida
222,"Manhunter, Genie",11/1/21,New York
171,"Manhunter, Kami",11/1/21,Florida
248,"Manhunter, Lisha",11/1/21,Florida
223,"Manhunter, Patrick",11/1/21,Florida
248,"Manhunter, Clayton",11/1/21,Massachusetts
274,"Manhunter, Salena",11/1/21,New York
428,"Manhunter, Carmel",11/1/21,Florida
121,"Manhunter, Abram",10/1/21,New York
377,"Manhunter, Theressa",10/1/21,Arizona
249,"Manhunter, Torie",10/1/21,Florida
455,"Manhunter, Cherie",10/1/21,Florida
148,"Manhunter, Moshe",10/1/21,Texas
199,"Manhunter, Ching",10/1/21,New York; New Jersey
201,"Manhunter, Florrie",10/1/21,Florida
457,"Manhunter, Aide",10/1/21,New York
480,"Manhunter, Hyo",10/1/21,New York
226,"Manhunter, Jaimee",10/1/21,Florida
757,"Manhunter, Millicent",10/1/21,New York
357,"Manhunter, Zoraida",3/1/21,Florida; New York
280,"Manhunter, Ronny",6/1/21,Arizona; California; Pennsylvania
408,"Manhunter, Millicent",9/1/21,Connecticut
409,"Manhunter, Cherie",10/1/21,New York
179,"Marvel, Lien",10/1/21,New York
179,"Marvel, Joella",11/1/21,New York
333,"Marvel, Elmo",9/1/21,New York
256,"Marvel, Ludivina",8/1/21,New York
206,"Marvel, Millicent",7/1/21,New York
782,"Marvel, Gerard",5/1/21,New Jersey
206,"Marvel, Fidel",11/1/21,New York
232,"Marvel, Coralee",11/1/21,New York
18@,"Marvel, Fidel",10/1/21,New York; Texas
208,"Marvel, Bula",3/1/21,New York
387,"Marvel, Coralee",6/1/21,Florida
387,"Marvel, Genie",9/1/21,Florida
234,"Marvel, Denver",10/1/21,Florida; Rhode Island
387,"Marvel, Delois",10/1/21,Florida
389,"Marvel, Angeline",11/1/21,Florida
109,"Marvel, Denisha",9/1/21,Florida; Ohio
842,"Marvel, Angeline",8/1/21,Massachusetts
110,"Marvel, Nohemi",7/1/21,New York
340,"Marvel, Millicent",5/1/21,New Jersey
213,"Marvel, Xiomara",11/1/21,New Jersey
341,"Marvel, Everett",11/1/21,New York
600,"Marvel, Salena",10/1/21,New York
239,"Marvel, Ching",3/1/21,Texas
317,"Marvel, Taren",6/1/21,Florida
359,"Marvel, Cora",9/1/21,New Jersey;New York
240,"Marvel, Vina",10/1/21,Florida
343,"Marvel, Felix",10/1/21,Texas
113,"Marvel, Lisha",11/1/21,Florida
319,"Marvel, Cherie",9/1/21,New York
166,"Marvel, Daniell",8/1/21,Texas
397,"Marvel, Alona",7/1/21,Texas
320,"Marvel, Genie",5/1/21,New York
393,"Marvel, Christi",11/1/21,Florida
397,"Marvel, Carmel",11/1/21,New York
321,"Marvel, Daniell",10/1/21,New York
909,"Marvel, Debra",10/1/21,New York
346,"Marvel, Ronny",10/1/21,Florida
142,"Marvel, Lenore",10/1/21,New York
347,"Marvel, Delois",10/1/21,Florida
408,"Marvel, Olene",10/1/21,Florida
373,"Marvel, Christi",1/1/21,Florida
272,"Marvel, Damaris",6/1/21,Massachusetts
682,"Marvel, Kandra",2/1/21,New York
376,"Marvel, Hyo",10/1/21,Florida
351,"Marvel, Kami",10/1/21,New York
376,"Marvel, Joella",11/1/21,Arizona
454,"Marvel, Lisha",9/1/21,Florida
250,"Marvel, Crissy",8/1/21,Florida
974,"Marvel, Kasey",7/1/21,Texas
354,"Marvel, Ronny",5/1/21,New York; New Jersey
200,"Marvel, Chaya",11/1/21,Florida
303,"Marvel, Nohemi",11/1/21,New York
431,"Marvel, Ching",10/1/21,New York
227,"Marvel, Israel",2/1/21,Florida
407,"Marvel, Felicita",4/1/21,New York
484,"Marvel, Hyo",6/1/21,Florida; New York
484,"Marvel, Lauryn",11/1/21,Arizona; California; Pennsylvania
433,"Marvel, Emiko",11/1/21,Connecticut
434,"Marvel, Joella",11/1/21,New York
255,"Marvel, Angeline",11/1/21,New York
434,"Marvel, Alona",11/1/21,New York
332,"MisterFantastic, Nohemi",11/1/21,New York
205,"MisterFantastic, Millicent",11/1/21,New York
520,"MisterFantastic, Joella",11/1/21,New York
385,"MisterFantastic, Cherie",11/1/21,New Jersey
411,"MisterFantastic, Ching",11/1/21,New York
258,"MisterFantastic, Alona",10/1/21,New York
309,"MisterFantastic, Anthony",10/1/21,New York; Texas
286,"MisterFantastic, Marge",10/1/21,New York
131,"MisterFantastic, Daniell",10/1/21,Florida
105,"MisterFantastic, Fernande",10/1/21,Florida
106,"MisterFantastic, Eugenie",10/1/21,Florida; Rhode Island
465,"MisterFantastic, Genie",10/1/21,Florida
261,"MisterFantastic, Crissy",10/1/21,Florida
184,"MisterFantastic, Ching",10/1/21,Florida; Ohio
160,"MisterFantastic, Angeline",10/1/21,Massachusetts
262,"MisterFantastic, Fidel",10/1/21,New York
839,"MisterFantastic, Marybelle",3/1/21,New Jersey
186,"MisterFantastic, Salena",6/1/21,New Jersey
444,"MisterFantastic, Crissy",9/1/21,New York
393,"MisterFantastic, Genie",10/1/21,New York
444,"MisterFantastic, Olene",10/1/21,Texas
291,"MisterFantastic, Florrie",11/1/21,Florida
164,"MisterFantastic, Everett",9/1/21,New Jersey;New York
241,"MisterFantastic, Marybelle",8/1/21,Florida
114,"MisterFantastic, Leonore",7/1/21,Texas
268,"MisterFantastic, Maragret",5/1/21,Florida
294,"MisterFantastic, Jazmin",11/1/21,New York
398,"MisterFantastic, Xiomara",11/1/21,Texas
423,"MisterFantastic, Jaimee",10/1/21,Texas
270,"MisterFantastic, Felix",3/1/21,New York
296,"MisterFantastic, Dorthy",6/1/21,Florida
168,"MisterFantastic, Annelle",9/1/21,New York
297,"MisterFantastic, Wiley",10/1/21,New York
246,"MisterFantastic, Crissy",10/1/21,New York
451,"MisterFantastic, Christi",11/1/21,Florida
221,"MisterFantastic, Crissy",9/1/21,New York
248,"MisterFantastic, Melani",8/1/21,Florida
949,"MisterFantastic, Lisha",7/1/21,Florida
377,"MisterFantastic, Wiley",5/1/21,Florida
198,"MisterFantastic, Lawana",11/1/21,Massachusetts
429,"MisterFantastic, Elene",11/1/21,New York
711,"MisterFantastic, Olene",10/1/21,Florida
352,"MisterFantastic, Lela",3/1/21,New York
174,"MisterFantastic, Vina",6/1/21,Arizona
474,"MisterFantastic, Denver",9/1/21,Florida
202,"MisterFantastic, Daniell",10/1/21,Florida
127,"MisterFantastic, Daniell",10/1/21,Texas
204,"Moonstar, Jospeh",11/1/21,New York; New Jersey
154,"Moonstar, Salena",9/1/21,Florida
206,"Moonstar, Latarsha",8/1/21,New York
334,"Moonstar, Clayton",7/1/21,New York
411,"Moonstar, Olene",5/1/21,Florida
792,"Moonstar, Kami",11/1/21,New York
287,"Moonstar, Florrie",11/1/21,Florida; New York
285,"Moonstar, Xiomara",10/1/21,Arizona; California; Pennsylvania
209,"Moonstar, Fidel",10/1/21,Connecticut
363,"Moonstar, Joella",10/1/21,New York
210,"Moonstar, Helene",10/1/21,New York
338,"Moonstar, Milan",10/1/21,New York
415,"Moonstar, Ronny",10/1/21,New York
329,"Moonstar, Fidel",1/1/21,New York
366,"Moonstar, Ronny",6/1/21,New York
315,"Moonstar, Maragret",2/1/21,New Jersey
469,"Moonstar, Coralee",10/1/21,New York
316,"Moonstar, Patrick",10/1/21,New York
861,"Moonstar, Ching",11/1/21,New York; Texas
96@,"Moonstar, Genie",9/1/21,New York
419,"Moonstar, Clayton",8/1/21,Florida
214,"Moonstar, Patrick",7/1/21,Florida
118,"Moonstar, Jaimee",5/1/21,Florida; Rhode Island
642,"Moonstar, Lisha",11/1/21,Florida
243,"Moonstar, Marge",11/1/21,Florida
219,"Moonstar, Moshe",10/1/21,Florida; Ohio
117,"Moonstar, Hyo",2/1/21,Massachusetts
424,"Moonstar, Randa",4/1/21,New York
117,"Moonstar, Eugenie",6/1/21,New Jersey
399,"Moonstar, Moshe",11/1/21,New Jersey
271,"Moonstar, Ludivina",11/1/21,New York
272,"Moonstar, Florrie",11/1/21,New York
246,"Moonstar, Marge",11/1/21,Texas
350,"Moonstar, Daniell",11/1/21,Florida
196,"Moonstar, Cherie",11/1/21,New Jersey;New York
948,"Moonstar, Emiko",11/1/21,Florida
300,"Moonstar, Bula",11/1/21,Texas
703,"Moonstar, Marybelle",11/1/21,Florida
454,"Moonstar, Zoraida",11/1/21,New York
403,"Moonstar, Carmel",10/1/21,Texas
301,"Moonstar, Florrie",10/1/21,Texas
301,"Moonstar, Yaeko",10/1/21,New York
404,"Moonstar, Carmel",10/1/21,Florida
205,"Moonstar, Hyo",10/1/21,New York
379,"Moonstar, Elmo",10/1/21,New York
379,"Moonstar, Fernande",10/1/21,New York
482,"Moonstar, Elene",10/1/21,Florida
200,"Moonstar, Lisha",10/1/21,New York
252,"Moonstar, Chaya",10/1/21,Florida
483,"Moonstar, Milan",10/1/21,Florida
329,"Moonstar, Latarsha",3/1/21,Florida
176,"Moonstar, Ching",6/1/21,Massachusetts
381,"Moonstar, Kami",9/1/21,New York
202,"Moonstar, Lizabeth",10/1/21,Florida
279,"Moonstar, Lisha",10/1/21,New York
254,"Moonstar, Moshe",11/1/21,Arizona
382,"Moonstar, Lizabeth",9/1/21,Florida
126,"Moonstar, Joella",8/1/21,Florida
245,"Moonstar, Torie",7/1/21,Texas
760,"Moonstar, Marge",5/1/21,New York; New Jersey
178,"Moonstar, Yolonda",11/1/21,Florida
230,"Mystique, Theressa",11/1/21,New York
7@h,"Mystique, Christi",10/1/21,New York
461,"Mystique, Debra",3/1/21,Florida
333,"Mystique, Randa",6/1/21,New York
779,"Mystique, Gerard",9/1/21,Florida; New York
385,"Mystique, Latisha",10/1/21,Arizona; California; Pennsylvania
270,"Mystique, Olene",10/1/21,Connecticut
436,"Mystique, Dorthy",11/1/21,New York
386,"Mystique, Gerard",9/1/21,New York
285,"Mystique, Ching",8/1/21,New York
544,"Mystique, Salena",7/1/21,New York
35@,"Mystique, Marge",5/1/21,New York
547,"Mystique, Lenore",11/1/21,New York
132,"Mystique, Delois",11/1/21,New Jersey
303,"Mystique, Melani",10/1/21,New York
563,"Mystique, Carmel",3/1/21,New York
287,"Mystique, Coralee",6/1/21,New York; Texas
134,"Mystique, Anthony",9/1/21,New York
211,"Mystique, Ronny",10/1/21,Florida
314,"Mystique, Margaretta",10/1/21,Florida
589,"Mystique, Elmo",11/1/21,Florida; Rhode Island
341,"Mystique, Florrie",9/1/21,Florida
188,"Mystique, Theressa",8/1/21,Florida
609,"Mystique, Theressa",7/1/21,Florida; Ohio
420,"Mystique, Fidel",5/1/21,Massachusetts
369,"Mystique, Jazmin",11/1/21,New York
343,"Mystique, Jerrold",11/1/21,New Jersey
318,"Mystique, Denver",10/1/21,New Jersey
625,"Mystique, Yaeko",10/1/21,New York
191,"Mystique, Patrick",10/1/21,New York
293,"Mystique, Lizabeth",10/1/21,Texas
345,"Mystique, Ching",10/1/21,Florida
294,"Mystique, Mauricio",10/1/21,New Jersey;New York
133,"Mystique, Chaya",1/1/21,Florida
192,"Mystique, Theressa",6/1/21,Texas
474,"Mystique, Ching",2/1/21,Florida
115,"Mystique, Laticia",10/1/21,New York
372,"Mystique, Carmel",10/1/21,Texas
398,"Mystique, Lela",11/1/21,Texas
323,"Mystique, Ronny",9/1/21,New York
478,"Mystique, Loraine",8/1/21,Florida
375,"Mystique, Dawn",7/1/21,New York
689,"Mystique, Yolonda",5/1/21,New York
145,"Mystique, Vina",11/1/21,New York
453,"Mystique, Leonore",11/1/21,Florida
697,"Mystique, Carmon",10/1/21,New York
196,"Mystique, Felicita",2/1/21,Florida
122,"Mystique, Preston",4/1/21,Florida
225,"Mystique, Preston",6/1/21,Florida
302,"Mystique, Christi",11/1/21,Massachusetts
123,"Mystique, Christi",11/1/21,New York
430,"Mystique, Xiomara",11/1/21,Florida
124,"Mystique, Emiko",11/1/21,New York
202,"Mystique, Lizabeth",11/1/21,Arizona
432,"Mystique, Dawn",11/1/21,Florida
237,"Mystique, Abram",11/1/21,Florida
382,"Mystique, Dawn",11/1/21,Texas
459,"Mystique, Anthony",11/1/21,New York; New Jersey
178,"Mystique, Vertie",11/1/21,Florida
253,"Mystique, Cora",10/1/21,New York
435,"Mystique, Nohemi",10/1/21,New York
384,"Namor, Lauryn",10/1/21,Florida
271,"Namor, Clayton",10/1/21,New York
206,"Namor, Lenore",10/1/21,Florida; New York
386,"Namor, Damaris",10/1/21,Arizona; California; Pennsylvania
335,"Namor, Eugenie",10/1/21,Connecticut
33@,"Namor, Damaris",10/1/21,New York
105,"Namor, Lawana",10/1/21,New York
259,"Namor, Kimber",10/1/21,New York
803,"Namor, Dorthy",10/1/21,New York
438,"Namor, Dorthy",3/1/21,New York
131,"Namor, Ronny",6/1/21,New York
464,"Namor, Carmon",9/1/21,New Jersey
286,"Namor, Kasey",10/1/21,New York
439,"Namor, Crissy",10/1/21,New York
363,"Namor, Taren",11/1/21,New York; Texas
286,"Namor, Lawana",9/1/21,New York
363,"Namor, Elmo",8/1/21,Florida
